1.674167	1.69375	1.649583	1.69375	1.689517	2011-04-19	26832000
1.783125	1.813333	1.777083	1.806458	1.801944	2011-04-20	32788800
1.862917	1.863542	1.835625	1.852292	1.847663	2011-04-21	16243200
1.858958	1.86875	1.84625	1.866042	1.861379	2011-04-25	11337600
1.88125	1.916667	1.869792	1.898125	1.893381	2011-04-26	11198400
1.90625	1.942292	1.8825	1.9375	1.932658	2011-04-27	15667200
1.918542	1.935417	1.903125	1.934583	1.929748	2011-04-28	16507200
1.919583	1.939375	1.911458	1.925208	1.920397	2011-04-29	13104000
1.933542	1.945833	1.897708	1.914792	1.910007	2011-05-02	13468800
1.90875	1.914167	1.850208	1.886042	1.881328	2011-05-03	13051200
1.885833	1.901875	1.830417	1.875	1.870314	2011-05-04	20486400
1.8475	1.912292	1.826458	1.846875	1.84226	2011-05-05	23937600
1.903125	1.933125	1.848125	1.862917	1.858261	2011-05-06	19209600
1.871667	1.906042	1.851875	1.883125	1.878419	2011-05-09	10468800
1.901667	1.939583	1.891458	1.931458	1.926631	2011-05-10	13838400
1.925625	1.943958	1.850833	1.889792	1.885069	2011-05-11	16176000
1.87	1.931042	1.839792	1.923125	1.918319	2011-05-12	15072000
1.910208	1.918958	1.853125	1.855	1.850364	2011-05-13	18513600
1.830625	1.845208	1.74625	1.758542	1.754147	2011-05-16	19929600
1.732083	1.773958	1.721458	1.772917	1.768486	2011-05-17	22435200
1.766458	1.826458	1.759167	1.816042	1.811503	2011-05-18	10641600
1.837083	1.843958	1.800417	1.831667	1.827089	2011-05-19	13156800
1.825417	1.8325	1.784583	1.79125	1.786774	2011-05-20	10915200
1.717708	1.732292	1.688125	1.713542	1.70926	2011-05-23	19358400
1.726667	1.726667	1.680833	1.68125	1.677048	2011-05-24	16982400
1.673125	1.723542	1.672083	1.7	1.695752	2011-05-25	13478400
1.683333	1.746042	1.683333	1.731875	1.727547	2011-05-26	11784000
1.740417	1.762917	1.736667	1.757708	1.753315	2011-05-27	8764800
1.808333	1.842292	1.779792	1.842292	1.837688	2011-05-31	13828800
1.830208	1.841875	1.719583	1.724583	1.720273	2011-06-01	23088000
1.732292	1.751042	1.706042	1.734583	1.730248	2011-06-02	11697600
1.67375	1.711875	1.65	1.655833	1.651695	2011-06-03	20347200
1.648125	1.669167	1.613958	1.615833	1.611795	2011-06-06	13368000
1.628333	1.647083	1.603542	1.606458	1.602443	2011-06-07	13963200
1.595417	1.60375	1.558333	1.571875	1.567947	2011-06-08	23380800
1.5725	1.60125	1.557917	1.57875	1.574805	2011-06-09	11016000
1.557292	1.567917	1.503958	1.50625	1.502486	2011-06-10	13924800
1.512708	1.530417	1.492083	1.507292	1.503525	2011-06-13	14745600
1.54125	1.576458	1.540833	1.563333	1.559426	2011-06-14	14630400
1.521042	1.548125	1.467708	1.477917	1.474223	2011-06-15	22334400
1.47875	1.492708	1.421042	1.457292	1.45365	2011-06-16	21292800
1.498542	1.504167	1.43375	1.446458	1.442843	2011-06-17	22492800
1.432292	1.480417	1.432292	1.465625	1.461962	2011-06-20	11803200
1.484583	1.56625	1.464792	1.563333	1.559426	2011-06-21	18571200
1.5425	1.569583	1.527083	1.528125	1.524306	2011-06-22	15552000
1.477917	1.5725	1.464167	1.570417	1.566492	2011-06-23	28963200
1.547083	1.551875	1.480417	1.487708	1.48399	2011-06-24	23510400
1.494792	1.580417	1.48625	1.56	1.556101	2011-06-27	18590400
1.57125	1.630833	1.565417	1.63	1.625926	2011-06-28	14419200
1.644375	1.658333	1.614583	1.650417	1.646292	2011-06-29	17102400
1.667708	1.718125	1.664792	1.713125	1.708844	2011-06-30	22608000
1.71875	1.799167	1.703958	1.7925	1.78802	2011-07-01	19180800
1.798542	1.824167	1.787083	1.818333	1.813789	2011-07-05	18321600
1.81375	1.845417	1.795833	1.837708	1.833116	2011-07-06	19958400
1.878125	1.928125	1.871458	1.912083	1.907305	2011-07-07	26774400
1.863542	1.896875	1.833125	1.89625	1.891511	2011-07-08	36508800
1.838333	1.865208	1.774583	1.794583	1.790098	2011-07-11	33854400
1.792083	1.80375	1.748333	1.750833	1.746458	2011-07-12	25161600
1.789792	1.8275	1.755625	1.774167	1.769733	2011-07-13	28699200
1.789792	1.812708	1.692917	1.713125	1.708844	2011-07-14	30859200
1.772083	1.78125	1.735417	1.78125	1.776798	2011-07-15	24100800
1.754583	1.774583	1.702083	1.751875	1.747497	2011-07-18	21172800
1.804583	1.878125	1.804167	1.875417	1.87073	2011-07-19	36216000
1.905208	1.90625	1.841667	1.849167	1.844546	2011-07-20	26769600
1.854792	1.916667	1.825	1.886667	1.881952	2011-07-21	32803200
1.885	1.952708	1.879583	1.945208	1.940347	2011-07-22	22867200
1.897083	1.964583	1.887708	1.93375	1.928918	2011-07-25	20025600
1.927292	1.967917	1.918125	1.944375	1.939516	2011-07-26	25838400
1.908958	1.9125	1.783333	1.796875	1.792385	2011-07-27	36014400
1.800208	1.87375	1.778958	1.806458	1.801944	2011-07-28	30849600
1.762083	1.844583	1.736875	1.788958	1.784487	2011-07-29	37435200
1.85375	1.863333	1.7	1.764792	1.760382	2011-08-01	49334400
1.737917	1.761667	1.623958	1.630833	1.626758	2011-08-02	44251200
1.635	1.681458	1.55125	1.673125	1.668944	2011-08-03	43896000
1.604167	1.612083	1.445	1.445417	1.441805	2011-08-04	73027200
1.493333	1.511875	1.295208	1.413542	1.41001	2011-08-05	79459200
1.288958	1.358958	1.1625	1.165208	1.162296	2011-08-08	96364800
1.21125	1.328958	1.116458	1.324792	1.321481	2011-08-09	106464000
1.236042	1.29375	1.161667	1.168542	1.165622	2011-08-10	80894400
1.213958	1.358542	1.199167	1.318542	1.315247	2011-08-11	71587200
1.348542	1.376042	1.301458	1.352083	1.348704	2011-08-12	62572800
1.368958	1.410833	1.350208	1.410417	1.406892	2011-08-15	37872000
1.372083	1.410833	1.320417	1.374167	1.370733	2011-08-16	37660800
1.3825	1.415417	1.31	1.351875	1.348497	2011-08-17	53059200
1.241667	1.242083	1.118542	1.155833	1.152944	2011-08-18	82180800
1.116458	1.200417	1.0875	1.091042	1.088316	2011-08-19	71832000
1.167708	1.170208	1.091875	1.100833	1.098082	2011-08-22	54115200
